Date,Latitude,Longitude,Smoke total deposition (mg/m2/day),Smoke wet deposition (mg/m2/day),Smoke dry deposition (mg/m2/day),Dust total deposition (mg/m2/day),Dust wet deposition (mg/m2/day),Dust dry deposition (mg/m2/day),ABF total deposition (mg/m2/day),ABF wet deposition (mg/m2/day),ABF dry deposition (mg/m2/day)
5/18/07,46.81071839,-121.7254678,0.08887908,0,0.08887908,0.7857604,0,0.7857604,0.1142006,0,0.1142006
5/19/07,46.81071839,-121.7254678,0.2770995,0,0.2770995,1.458595,0,1.458595,0.2291559,0,0.2291559
5/20/07,46.81071839,-121.7254678,0.1430924,0,0.1430924,1.532901,0,1.532901,0.1913905,0,0.1913905
5/21/07,46.81071839,-121.7254678,0.7777939,0.7104945,0.06729945,6.575574,5.731531,0.844043,0.78997,0.5558027,0.2341673
5/22/07,46.81071839,-121.7254678,0.03914669,0,0.03914669,0.4849771,0,0.4849771,0.2060361,0,0.2060361
5/23/07,46.81071839,-121.7254678,0.03242279,0,0.03242279,0.3804416,0,0.3804416,0.1593923,0,0.1593923
5/24/07,46.81071839,-121.7254678,0.0353535,0,0.0353535,0.5338203,0,0.5338203,0.2061372,0,0.2061372
5/25/07,46.81071839,-121.7254678,0.423026,0,0.423026,0.3867046,0,0.3867046,0.1896407,0,0.1896407
5/26/07,46.81071839,-121.7254678,0.2094984,0,0.2094984,0.3828325,0,0.3828325,0.09084789,0,0.09084789
5/27/07,46.81071839,-121.7254678,0.09148492,0,0.09148492,0.7282327,0,0.7282327,0.1893871,0,0.1893871
5/28/07,46.81071839,-121.7254678,0.03309937,0,0.03309937,1.262571,0,1.262571,0.2093517,0,0.2093517
5/29/07,46.81071839,-121.7254678,0.04482073,0,0.04482073,1.707591,0,1.707591,0.2296154,0,0.2296154
5/30/07,46.81071839,-121.7254678,0.3730322,0,0.3730322,2.967254,0,2.967254,0.2466439,0,0.2466439
5/31/07,46.81071839,-121.7254678,0.4628814,0,0.4628814,2.021174,0,2.021174,0.1913302,0,0.1913302
6/1/07,46.81071839,-121.7254678,0.3603646,0,0.3603646,1.261644,0,1.261644,0.2922435,0,0.2922435
6/2/07,46.81071839,-121.7254678,0.272555,0,0.272555,1.280881,0,1.280881,0.3808036,0,0.3808036
6/3/07,46.81071839,-121.7254678,0.1872544,0,0.1872544,1.040247,0,1.040247,0.2699405,0,0.2699405
6/4/07,46.81071839,-121.7254678,0.8524858,0.1576976,0.6947882,1.958411,0.1319149,1.826496,0.4213329,0.03557904,0.3857539
6/5/07,46.81071839,-121.7254678,1.298415,0.7511879,0.5472272,1.976262,0.7236673,1.252595,0.4996607,0.1488058,0.3508549
6/6/07,46.81071839,-121.7254678,0.1532997,0,0.1532997,1.38088,0,1.38088,0.2558749,0,0.2558749
6/7/07,46.81071839,-121.7254678,0.05839143,0.03280604,0.0255854,1.353893,0.5628456,0.7910473,0.2476678,0.03303009,0.2146377
6/8/07,46.81071839,-121.7254678,0.03506328,0,0.03506328,1.181321,0,1.181321,0.1867975,0,0.1867975
6/9/07,46.81071839,-121.7254678,0.09507082,0.06298715,0.03208367,1.659865,0.8818176,0.778047,0.322292,0.1431276,0.1791644
6/10/07,46.81071839,-121.7254678,0.05603017,0,0.05603017,0.9076836,0,0.9076836,0.2959736,0,0.2959736
6/11/07,46.81071839,-121.7254678,0.01938802,0,0.01938802,0.4171554,0,0.4171554,0.1819296,0,0.1819296
6/12/07,46.81071839,-121.7254678,0.01156135,0,0.01156135,0.3285374,0,0.3285374,0.1209846,0,0.1209846
6/13/07,46.81071839,-121.7254678,0.02655141,0,0.02655141,0.873842,0,0.873842,0.2355611,0,0.2355611
6/14/07,46.81071839,-121.7254678,0.02742043,0,0.02742043,0.9058636,0,0.9058636,0.2727488,0,0.2727488
6/15/07,46.81071839,-121.7254678,0.01565723,0,0.01565723,0.6285514,0,0.6285514,0.1806765,0,0.1806765
6/16/07,46.81071839,-121.7254678,0.04141295,0,0.04141295,1.347533,0,1.347533,0.3319677,0,0.3319677
6/17/07,46.81071839,-121.7254678,0.312456,0.1637821,0.1486739,4.194779,1.195179,2.9996,0.6899621,0.2054277,0.4845344
6/18/07,46.81071839,-121.7254678,0.1643163,0,0.1643163,1.480946,0,1.480946,0.392139,0,0.392139
6/19/07,46.81071839,-121.7254678,0.1342209,0,0.1342209,1.501943,0,1.501943,0.3962489,0,0.3962489
6/20/07,46.81071839,-121.7254678,0.03013277,0,0.03013277,0.5164096,0,0.5164096,0.1371901,0,0.1371901
6/21/07,46.81071839,-121.7254678,0.2032214,0.07216592,0.1310554,2.88674,0.7646393,2.122101,0.7733612,0.1533162,0.6200451
6/22/07,46.81071839,-121.7254678,0.08045884,0,0.08045884,2.011609,0,2.011609,0.3674188,0,0.3674188
6/23/07,46.81071839,-121.7254678,0.07478683,0,0.07478683,2.136496,0,2.136496,0.3148608,0,0.3148608
6/24/07,46.81071839,-121.7254678,0.2746956,0.1570914,0.1176042,1.53102,0.3724964,1.158524,0.4088874,0.09481163,0.3140757
6/25/07,46.81071839,-121.7254678,0.5017494,0.4301317,0.07161773,3.87087,2.993954,0.8769163,0.589274,0.2800899,0.3091842
6/26/07,46.81071839,-121.7254678,0.1172286,0,0.1172286,1.851392,0,1.851392,0.322783,0,0.322783
6/27/07,46.81071839,-121.7254678,0.2301056,0,0.2301056,4.010406,0,4.010406,0.4792027,0,0.4792027
6/28/07,46.81071839,-121.7254678,0.3903475,0.1664474,0.2239,7.363313,3.268784,4.09453,0.8672659,0.2410613,0.6262047
6/29/07,46.81071839,-121.7254678,0.3291294,0.2493243,0.07980512,5.042102,2.959264,2.082838,0.6953298,0.2643118,0.431018
6/30/07,46.81071839,-121.7254678,0.5420983,0.4780288,0.06406951,7.494277,6.17513,1.319147,0.7081122,0.3532385,0.3548737
7/1/07,46.81071839,-121.7254678,0.07287629,0,0.07287629,1.495967,0,1.495967,0.4151748,0,0.4151748
7/2/07,46.81071839,-121.7254678,0.07782276,0,0.07782276,1.220688,0,1.220688,0.4123412,0,0.4123412
7/3/07,46.81071839,-121.7254678,0.07884826,0,0.07884826,0.8204988,0,0.8204988,0.4240565,0,0.4240565
7/4/07,46.81071839,-121.7254678,0.1569748,0,0.1569748,2.111179,0,2.111179,0.5608248,0,0.5608248
7/5/07,46.81071839,-121.7254678,0.846055,0,0.846055,1.278913,0,1.278913,0.5743433,0,0.5743433
7/6/07,46.81071839,-121.7254678,1.59499,0,1.59499,6.174871,0,6.174871,1.098854,0,1.098854
7/7/07,46.81071839,-121.7254678,0.5569528,0,0.5569528,4.268464,0,4.268464,0.9468205,0,0.9468205
7/8/07,46.81071839,-121.7254678,0.5441535,0,0.5441535,10.54341,0,10.54341,0.976311,0,0.976311
7/9/07,46.81071839,-121.7254678,0.5951481,0,0.5951481,7.601756,0,7.601756,0.9280118,0,0.9280118
7/10/07,46.81071839,-121.7254678,0.8003372,0,0.8003372,4.213708,0,4.213708,0.8139199,0,0.8139199
7/11/07,46.81071839,-121.7254678,0.9335906,0,0.9335906,6.168909,0,6.168909,0.6760044,0,0.6760044
7/12/07,46.81071839,-121.7254678,0.8677947,0,0.8677947,7.302037,0,7.302037,0.749416,0,0.749416
7/13/07,46.81071839,-121.7254678,0.7779533,0,0.7779533,2.681487,0,2.681487,0.9050096,0,0.9050096
7/14/07,46.81071839,-121.7254678,1.042193,0,1.042193,2.654674,0,2.654674,0.9900583,0,0.9900583
7/15/07,46.81071839,-121.7254678,1.521553,0,1.521553,3.751187,0,3.751187,1.299439,0,1.299439
7/16/07,46.81071839,-121.7254678,1.228543,0,1.228543,2.278442,0,2.278442,0.7623876,0,0.7623876
7/17/07,46.81071839,-121.7254678,2.997943,0,2.997943,3.442868,0,3.442868,1.087699,0,1.087699
7/18/07,46.81071839,-121.7254678,52.77824,50.08137,2.696873,22.41798,20.13489,2.283088,3.021805,2.074794,0.9470108
7/19/07,46.81071839,-121.7254678,8.271246,7.422033,0.849213,4.290198,2.958035,1.332163,1.161155,0.6577963,0.5033592
7/20/07,46.81071839,-121.7254678,0.795234,0.6001077,0.1951263,4.334334,2.511835,1.8225,0.6792502,0.3253059,0.3539444
7/21/07,46.81071839,-121.7254678,0.4848969,0.3349414,0.1499554,2.873318,1.281978,1.591339,0.8367881,0.3777739,0.4590141
7/22/07,46.81071839,-121.7254678,0.2883821,0.1807697,0.1076124,2.085506,0.8957481,1.189758,0.847559,0.3656135,0.4819454
7/23/07,46.81071839,-121.7254678,0.1080987,0,0.1080987,1.475898,0,1.475898,0.3287668,0,0.3287668
7/24/07,46.81071839,-121.7254678,0.3928184,0.1323126,0.2605058,5.556764,1.051312,4.505451,0.6536252,0.1258042,0.5278211
7/25/07,46.81071839,-121.7254678,0.2508307,0,0.2508307,4.041916,0,4.041916,0.7034173,0,0.7034173
7/26/07,46.81071839,-121.7254678,0.297534,0,0.297534,3.344653,0,3.344653,0.9065624,0,0.9065624
7/27/07,46.81071839,-121.7254678,0.5028344,0,0.5028344,7.134727,0,7.134727,0.9200149,0,0.9200149
7/28/07,46.81071839,-121.7254678,0.183363,0,0.183363,2.114131,0,2.114131,0.5624107,0,0.5624107
7/29/07,46.81071839,-121.7254678,0.3027904,0,0.3027904,3.760396,0,3.760396,0.6047375,0,0.6047375
7/30/07,46.81071839,-121.7254678,0.1805882,0,0.1805882,1.653296,0,1.653296,0.5561328,0,0.5561328
7/31/07,46.81071839,-121.7254678,0.3461551,0,0.3461551,2.271531,0,2.271531,0.8116639,0,0.8116639
8/1/07,46.81071839,-121.7254678,0.5002723,0,0.5002723,1.903752,0,1.903752,0.5937409,0,0.5937409
8/2/07,46.81071839,-121.7254678,0.6444073,0,0.6444073,4.01525,0,4.01525,0.7386531,0,0.7386531
8/3/07,46.81071839,-121.7254678,0.5443364,0,0.5443364,7.738225,0,7.738225,0.6083326,0,0.6083326
8/4/07,46.81071839,-121.7254678,0.6693529,0,0.6693529,5.239466,0,5.239466,0.7200262,0,0.7200262
8/5/07,46.81071839,-121.7254678,1.326583,0,1.326583,7.301769,0,7.301769,0.8678138,0,0.8678138
8/6/07,46.81071839,-121.7254678,1.047287,0,1.047287,5.352127,0,5.352127,1.090051,0,1.090051
8/7/07,46.81071839,-121.7254678,1.094043,0,1.094043,7.692081,0,7.692081,1.33825,0,1.33825
8/8/07,46.81071839,-121.7254678,0.3063703,0.04026257,0.2661077,2.941775,0.1891862,2.752588,0.7688414,0.02903272,0.7398087
8/9/07,46.81071839,-121.7254678,0.2819665,0,0.2819665,5.044333,0,5.044333,0.528123,0,0.528123
8/10/07,46.81071839,-121.7254678,0.3966529,0,0.3966529,3.99956,0,3.99956,0.729425,0,0.729425
8/11/07,46.81071839,-121.7254678,0.3120472,0,0.3120472,5.850636,0,5.850636,0.5826406,0,0.5826406
8/12/07,46.81071839,-121.7254678,0.7524989,0,0.7524989,3.418452,0,3.418452,0.4156496,0,0.4156496
8/13/07,46.81071839,-121.7254678,0.580397,0,0.580397,1.524542,0,1.524542,0.2333713,0,0.2333713
8/14/07,46.81071839,-121.7254678,0.660102,0,0.660102,1.159788,0,1.159788,0.2962368,0,0.2962368
8/15/07,46.81071839,-121.7254678,1.860296,0,1.860296,2.068995,0,2.068995,0.7369266,0,0.7369266
8/16/07,46.81071839,-121.7254678,2.614446,0,2.614446,3.792653,0,3.792653,0.9848562,0,0.9848562
8/17/07,46.81071839,-121.7254678,0.7576489,0,0.7576489,4.787787,0,4.787787,0.5167265,0,0.5167265
8/18/07,46.81071839,-121.7254678,0.9394471,0.1770822,0.7623649,2.428689,0.3808057,2.047883,0.3933769,0.05857408,0.3348029
8/19/07,46.81071839,-121.7254678,3.401654,2.095412,1.306242,18.05326,9.105946,8.947319,0.9635778,0.4764808,0.487097
8/20/07,46.81071839,-121.7254678,2.505403,1.991253,0.5141501,10.97508,6.089284,4.885799,0.7438607,0.3639149,0.3799458
8/21/07,46.81071839,-121.7254678,0.5397505,0.4558874,0.08386305,5.495698,3.722597,1.773101,0.4471452,0.08227298,0.3648722
8/22/07,46.81071839,-121.7254678,0.1045416,0,0.1045416,1.069267,0,1.069267,0.4580324,0,0.4580324
8/23/07,46.81071839,-121.7254678,0.1607681,0,0.1607681,1.547892,0,1.547892,0.6489581,0,0.6489581
8/24/07,46.81071839,-121.7254678,0.4167772,0,0.4167772,5.18271,0,5.18271,0.9077327,0,0.9077327
8/25/07,46.81071839,-121.7254678,0.2500203,0,0.2500203,3.154978,0,3.154978,0.4544278,0,0.4544278
8/26/07,46.81071839,-121.7254678,0.3070569,0,0.3070569,3.75215,0,3.75215,0.5190212,0,0.5190212
8/27/07,46.81071839,-121.7254678,0.5025452,0,0.5025452,8.087811,0,8.087811,0.3903143,0,0.3903143
8/28/07,46.81071839,-121.7254678,0.4365073,0,0.4365073,2.21135,0,2.21135,0.5020594,0,0.5020594
8/29/07,46.81071839,-121.7254678,0.4068413,0,0.4068413,2.269999,0,2.269999,0.4825186,0,0.4825186
8/30/07,46.81071839,-121.7254678,0.391259,0,0.391259,2.349217,0,2.349217,0.4698965,0,0.4698965
8/31/07,46.81071839,-121.7254678,0.1929913,0,0.1929913,1.223642,0,1.223642,0.4503332,0,0.4503332
9/1/07,46.81071839,-121.7254678,0.3038846,0,0.3038846,4.244485,0,4.244485,0.3578543,0,0.3578543
9/2/07,46.81071839,-121.7254678,0.7001971,0,0.7001971,2.080385,0,2.080385,0.3258029,0,0.3258029
9/3/07,46.81071839,-121.7254678,0.4991751,0,0.4991751,0.4754187,0,0.4754187,0.1852977,0,0.1852977
9/4/07,46.81071839,-121.7254678,0.4502089,0,0.4502089,0.6948447,0,0.6948447,0.2812215,0,0.2812215
9/5/07,46.81071839,-121.7254678,0.3122144,0,0.3122144,11.3198,0,11.3198,0.7721629,0,0.7721629
9/6/07,46.81071839,-121.7254678,0.29227,0,0.29227,7.535889,0,7.535889,0.5391086,0,0.5391086
9/7/07,46.81071839,-121.7254678,0.2796924,0,0.2796924,4.887215,0,4.887215,0.5558649,0,0.5558649
9/8/07,46.81071839,-121.7254678,0.1941549,0,0.1941549,3.365752,0,3.365752,0.3965118,0,0.3965118
9/9/07,46.81071839,-121.7254678,0.3270329,0,0.3270329,4.958357,0,4.958357,0.4209218,0,0.4209218
9/10/07,46.81071839,-121.7254678,0.4524285,0,0.4524285,4.210962,0,4.210962,0.3304544,0,0.3304544
9/11/07,46.81071839,-121.7254678,0.6599868,0,0.6599868,2.180583,0,2.180583,0.2686965,0,0.2686965
9/12/07,46.81071839,-121.7254678,0.435966,0,0.435966,2.251318,0,2.251318,0.3743265,0,0.3743265
9/13/07,46.81071839,-121.7254678,0.2928467,0,0.2928467,3.469697,0,3.469697,0.4506204,0,0.4506204
9/14/07,46.81071839,-121.7254678,1.43802,0,1.43802,4.406463,0,4.406463,0.3324845,0,0.3324845
9/15/07,46.81071839,-121.7254678,2.968091,0,2.968091,5.241712,0,5.241712,0.6877973,0,0.6877973
9/16/07,46.81071839,-121.7254678,2.122699,0,2.122699,6.261292,0,6.261292,0.6795236,0,0.6795236
9/17/07,46.81071839,-121.7254678,4.911887,2.204024,2.707864,18.76685,9.011969,9.754881,1.286885,0.5782533,0.7086313
9/18/07,46.81071839,-121.7254678,0.5705981,0,0.5705981,10.90779,0,10.90779,0.4123607,0,0.4123607
9/19/07,46.81071839,-121.7254678,0.4258962,0.07861462,0.3472816,7.304467,0.792159,6.512308,0.5000878,0.04285767,0.4572302
9/20/07,46.81071839,-121.7254678,0.3769961,0,0.3769961,4.734432,0,4.734432,0.5702796,0,0.5702796
9/21/07,46.81071839,-121.7254678,0.2777095,0,0.2777095,11.55389,0,11.55389,0.4790276,0,0.4790276
9/22/07,46.81071839,-121.7254678,0.6376565,0,0.6376565,5.912254,0,5.912254,0.392107,0,0.392107
9/23/07,46.81071839,-121.7254678,0.07298296,0,0.07298296,2.616216,0,2.616216,0.5048277,0,0.5048277
9/24/07,46.81071839,-121.7254678,0.3986582,0,0.3986582,6.278558,0,6.278558,0.4089661,0,0.4089661
9/25/07,46.81071839,-121.7254678,0.5240046,0,0.5240046,4.422606,0,4.422606,0.3811114,0,0.3811114
9/26/07,46.81071839,-121.7254678,0.338602,0,0.338602,5.837382,0,5.837382,0.4530142,0,0.4530142
9/27/07,46.81071839,-121.7254678,0.2381319,0,0.2381319,5.368316,0,5.368316,0.450563,0,0.450563
9/28/07,46.81071839,-121.7254678,0.2147318,0.03502623,0.1797055,4.799473,0.6305659,4.168907,0.3515595,0.03180483,0.3197547
9/29/07,46.81071839,-121.7254678,0.3340436,0.2675741,0.06646952,3.473347,1.18792,2.285428,0.2527478,0.05655618,0.1961916
9/30/07,46.81071839,-121.7254678,1.488297,1.048468,0.439829,15.44171,9.647178,5.79453,1.005395,0.575506,0.4298888
10/1/07,46.81071839,-121.7254678,0.6270241,0.5758715,0.05115255,6.522813,5.611159,0.9116538,0.8740386,0.704128,0.1699106
10/2/07,46.81071839,-121.7254678,1.329102,0.677057,0.6520453,10.8759,8.459504,2.416396,0.537878,0.3287062,0.2091718
10/3/07,46.81071839,-121.7254678,2.735638,2.031751,0.7038877,11.09455,8.670039,2.424515,0.6851209,0.4895104,0.1956105
10/4/07,46.81071839,-121.7254678,1.593813,1.069645,0.5241681,10.72492,8.220621,2.504302,0.4980639,0.3171946,0.1808693
10/5/07,46.81071839,-121.7254678,1.426368,0.7148612,0.7115064,3.18193,1.597612,1.584318,0.3367494,0.1059623,0.230787
10/6/07,46.81071839,-121.7254678,0.8333083,0,0.8333083,1.468082,0,1.468082,0.2654635,0,0.2654635
10/7/07,46.81071839,-121.7254678,1.798406,0.2338237,1.564583,8.991957,1.318551,7.673406,0.365014,0.05865158,0.3063624
10/8/07,46.81071839,-121.7254678,0.3188949,0.1669385,0.1519563,5.101208,2.861445,2.239763,0.3110617,0.1288181,0.1822436
10/9/07,46.81071839,-121.7254678,0.2701749,0,0.2701749,3.672989,0,3.672989,0.2815203,0,0.2815203
10/10/07,46.81071839,-121.7254678,3.190044,3.083252,0.1067919,29.23588,28.00158,1.234303,1.478139,1.322418,0.1557209
10/11/07,46.81071839,-121.7254678,0.4989266,0.159018,0.3399087,2.634378,1.430243,1.204135,0.293116,0.1505111,0.1426049
10/12/07,46.81071839,-121.7254678,2.270246,1.588464,0.6817816,10.30548,8.60759,1.697894,0.5049558,0.3370495,0.1679063
10/13/07,46.81071839,-121.7254678,0.5739002,0,0.5739002,1.27997,0,1.27997,0.2132678,0,0.2132678
10/14/07,46.81071839,-121.7254678,0.7326593,0,0.7326593,3.891716,0,3.891716,0.3423323,0,0.3423323
10/15/07,46.81071839,-121.7254678,3.329006,2.506816,0.8221902,10.90542,9.685556,1.219866,0.4980049,0.3023796,0.1956253
10/16/07,46.81071839,-121.7254678,3.150457,1.884148,1.26631,13.16818,10.53443,2.633749,0.6321548,0.322615,0.3095398
10/17/07,46.81071839,-121.7254678,6.041192,5.556879,0.4843128,11.49108,9.304227,2.18685,0.9105617,0.7415786,0.1689832
10/18/07,46.81071839,-121.7254678,14.62452,8.502856,6.12166,6.158425,5.352752,0.8056734,0.5450268,0.3975453,0.1474814
10/19/07,46.81071839,-121.7254678,11.92247,5.419495,6.502973,12.72402,10.27769,2.44633,0.5597248,0.3676177,0.1921071
10/20/07,46.81071839,-121.7254678,3.645226,2.524431,1.120795,17.5865,13.94883,3.63767,0.6146908,0.4527548,0.161936
10/21/07,46.81071839,-121.7254678,0.8183511,0.2879131,0.5304381,8.261105,3.98869,4.272415,0.3056651,0.1169415,0.1887235
10/22/07,46.81071839,-121.7254678,0.7015991,0,0.7015991,2.763583,0,2.763583,0.2391729,0,0.2391729
10/23/07,46.81071839,-121.7254678,5.706729,0,5.706729,3.734687,0,3.734687,0.2546427,0,0.2546427
10/24/07,46.81071839,-121.7254678,6.697256,0,6.697256,1.872565,0,1.872565,0.1783816,0,0.1783816
10/25/07,46.81071839,-121.7254678,2.392184,0,2.392184,1.142656,0,1.142656,0.1626129,0,0.1626129
10/26/07,46.81071839,-121.7254678,1.321536,0,1.321536,0.2204159,0,0.2204159,0.1155665,0,0.1155665
10/27/07,46.81071839,-121.7254678,1.49941,0,1.49941,0.1574187,0,0.1574187,0.08688632,0,0.08688632
10/28/07,46.81071839,-121.7254678,4.634899,0,4.634899,1.985483,0,1.985483,0.2778099,0,0.2778099
10/29/07,46.81071839,-121.7254678,4.033313,0,4.033313,0.9517769,0,0.9517769,0.1854365,0,0.1854365
10/30/07,46.81071839,-121.7254678,1.101817,0,1.101817,3.36803,0,3.36803,0.3846442,0,0.3846442
10/31/07,46.81071839,-121.7254678,0.5088199,0,0.5088199,3.112494,0,3.112494,0.2524143,0,0.2524143
11/1/07,46.81071839,-121.7254678,0.3953769,0,0.3953769,3.699714,0,3.699714,0.4288519,0,0.4288519
11/2/07,46.81071839,-121.7254678,0.2493766,0,0.2493766,0.8378839,0,0.8378839,0.2888335,0,0.2888335
11/3/07,46.81071839,-121.7254678,0.09981628,0,0.09981628,2.488915,0,2.488915,0.2463392,0,0.2463392
11/4/07,46.81071839,-121.7254678,0.2875867,0,0.2875867,2.389753,0,2.389753,0.2958395,0,0.2958395
11/5/07,46.81071839,-121.7254678,0.4995351,0,0.4995351,2.658292,0,2.658292,0.3387117,0,0.3387117
11/6/07,46.81071839,-121.7254678,0.6313555,0,0.6313555,2.33822,0,2.33822,0.2922892,0,0.2922892
11/7/07,46.81071839,-121.7254678,0.1379493,0,0.1379493,2.002135,0,2.002135,0.211131,0,0.211131
11/8/07,46.81071839,-121.7254678,0.2155303,0,0.2155303,2.951865,0,2.951865,0.2577153,0,0.2577153
11/9/07,46.81071839,-121.7254678,0.8108433,0,0.8108433,2.815772,0,2.815772,0.2878134,0,0.2878134
11/10/07,46.81071839,-121.7254678,5.818373,3.324638,2.493736,3.528789,1.817182,1.711606,0.4545676,0.2312609,0.2233067
11/11/07,46.81071839,-121.7254678,2.922515,0.143204,2.779311,2.482761,0.267351,2.21541,0.1520981,0.009952443,0.1421457
11/12/07,46.81071839,-121.7254678,4.615061,0.4085778,4.206483,6.764686,4.301726,2.46296,0.4645366,0.2202098,0.2443268
11/13/07,46.81071839,-121.7254678,0.6932089,0.2152767,0.4779322,6.334611,2.94105,3.393561,0.2748725,0.1063832,0.1684892
11/14/07,46.81071839,-121.7254678,0.0538053,0,0.0538053,0.829171,0,0.829171,0.104478,0,0.104478
11/15/07,46.81071839,-121.7254678,1.914098,0.4662137,1.447884,3.458624,1.823726,1.634899,0.2006219,0.03642324,0.1641986
11/16/07,46.81071839,-121.7254678,3.772324,2.666594,1.10573,12.01226,10.80141,1.210847,0.8289552,0.6683546,0.1606005
11/17/07,46.81071839,-121.7254678,0.2526507,0.1036611,0.1489896,1.56873,1.236999,0.3317308,0.2539367,0.1153063,0.1386304
11/18/07,46.81071839,-121.7254678,0.2880557,0.09235059,0.1957051,0.4584735,0.2197009,0.2387726,0.1536275,0.04645992,0.1071675
11/19/07,46.81071839,-121.7254678,1.915812,1.759035,0.1567769,12.48419,11.28053,1.203652,2.603062,2.268162,0.3348993
11/20/07,46.81071839,-121.7254678,0.06567653,0.05663229,0.009044241,1.098347,0.9082459,0.1901007,0.3791187,0.2814348,0.09768388
11/21/07,46.81071839,-121.7254678,0.3238812,0,0.3238812,0.356132,0,0.356132,0.221628,0,0.221628
11/22/07,46.81071839,-121.7254678,1.015661,0,1.015661,1.159631,0,1.159631,0.3000571,0,0.3000571
11/23/07,46.81071839,-121.7254678,1.518754,0,1.518754,0.589369,0,0.589369,0.2251681,0,0.2251681
11/24/07,46.81071839,-121.7254678,0.7843107,0,0.7843107,0.7530733,0,0.7530733,0.2562328,0,0.2562328
11/25/07,46.81071839,-121.7254678,0.388725,0,0.388725,0.7041361,0,0.7041361,0.2007467,0,0.2007467
11/26/07,46.81071839,-121.7254678,0.6664712,0,0.6664712,0.8726798,0,0.8726798,0.2439839,0,0.2439839
11/27/07,46.81071839,-121.7254678,1.122638,0.277771,0.8448668,3.2495,0.5587071,2.690793,0.2323182,0.01750072,0.2148175
11/28/07,46.81071839,-121.7254678,0.07246175,0,0.07246175,1.398498,0,1.398498,0.1289838,0,0.1289838
11/29/07,46.81071839,-121.7254678,1.159542,1.09256,0.06698164,17.37354,16.44462,0.928917,2.018451,1.867763,0.1506875
11/30/07,46.81071839,-121.7254678,0.6216397,0.4336881,0.1879516,1.139914,0.8167167,0.3231978,0.7430512,0.5557293,0.187322
12/1/07,46.81071839,-121.7254678,0.7795873,0.6069164,0.1726709,4.666399,3.201424,1.464974,0.9622283,0.7057044,0.2565239
12/2/07,46.81071839,-121.7254678,1.574248,1.445822,0.1284257,9.707192,8.554893,1.152299,1.747719,1.501539,0.2461799
12/3/07,46.81071839,-121.7254678,1.15111,0.9925983,0.1585115,19.8537,16.24279,3.61091,1.372961,1.048632,0.324329
12/4/07,46.81071839,-121.7254678,0.2036973,0.1744223,0.02927496,8.197996,7.073209,1.124788,0.586911,0.3941735,0.1927375
12/5/07,46.81071839,-121.7254678,0.008043705,5.24E-05,0.007991331,0.5018868,0.003709457,0.4981773,0.1296129,0.000252044,0.1293608
12/6/07,46.81071839,-121.7254678,0.3760218,0.3679165,0.008105297,3.844027,3.54451,0.2995173,0.5915853,0.457228,0.1343573
12/7/07,46.81071839,-121.7254678,0.09166818,0.07639997,0.01526821,0.9776381,0.7924426,0.1851956,0.4077059,0.2095107,0.1981952
12/8/07,46.81071839,-121.7254678,0.1506491,0.1309393,0.01970981,0.9744098,0.5630636,0.4113462,0.5701169,0.2156796,0.3544374
12/9/07,46.81071839,-121.7254678,0.00549946,0,0.00549946,0.1562247,0,0.1562247,0.1160978,0,0.1160978
12/10/07,46.81071839,-121.7254678,0.01025397,0,0.01025397,0.3622858,0,0.3622858,0.1543257,0,0.1543257
12/11/07,46.81071839,-121.7254678,0.08534138,0,0.08534138,0.8930997,0,0.8930997,0.3788072,0,0.3788072
12/12/07,46.81071839,-121.7254678,0.04953392,0,0.04953392,1.100567,0,1.100567,0.2863665,0,0.2863665
12/13/07,46.81071839,-121.7254678,0.00523735,0,0.00523735,0.2338798,0,0.2338798,0.1573409,0,0.1573409
12/14/07,46.81071839,-121.7254678,0.0144596,0,0.0144596,0.7516023,0,0.7516023,0.1962743,0,0.1962743
12/15/07,46.81071839,-121.7254678,0.06079386,0.01597033,0.04482353,1.496822,0.248596,1.248226,0.2966926,0.04789192,0.2488007
12/16/07,46.81071839,-121.7254678,0.02975427,0.0151806,0.01457367,1.364092,1.061162,0.3029304,0.4001809,0.2549771,0.1452038
12/17/07,46.81071839,-121.7254678,0.5248176,0.3960161,0.1288016,2.687916,1.659114,1.028802,0.4573134,0.2722114,0.185102
12/18/07,46.81071839,-121.7254678,0.06990023,0.06077598,0.009124253,1.613786,1.361465,0.2523208,0.5851701,0.4039056,0.1812645
12/19/07,46.81071839,-121.7254678,0.4667174,0.4415548,0.02516264,3.814212,2.936759,0.8774526,0.8794221,0.61197,0.2674521
12/20/07,46.81071839,-121.7254678,0.01210062,0.003985761,0.008114856,1.685802,1.201855,0.4839475,0.3866285,0.244489,0.1421395
12/21/07,46.81071839,-121.7254678,0.000581948,0,0.000581948,0.1322243,0,0.1322243,0.1237008,0,0.1237008
12/22/07,46.81071839,-121.7254678,0.02904428,0.02452262,0.004521658,1.254682,0.6584383,0.596244,0.3080613,0.09622271,0.2118386
12/23/07,46.81071839,-121.7254678,0.3176374,0.3075684,0.01006893,8.788256,7.59656,1.191695,0.8409346,0.6193246,0.22161
12/24/07,46.81071839,-121.7254678,0.2070266,0.2000214,0.007005264,6.310213,5.796275,0.5139378,0.6698211,0.487177,0.182644
12/25/07,46.81071839,-121.7254678,5.67E-08,0,5.67E-08,0.1864063,0,0.1864063,0.1462441,0,0.1462441
